PMID,Title,Authors,Citation,First.Author,Journal.Book,Publication.Year,Create.Date,PMCID,NIHMS.ID,DOI,type,subset
39197422,Evidence-Based Clinical Guidelines for Chronic Diarrhea 2023,"Ihara E, Manabe N, Ohkubo H, Ogasawara N, Ogino H, Kakimoto K, Kanazawa M, Kawahara H, Kusano C, Kuribayashi S, Sawada A, Takagi T, Takano S, Tomita T, Noake T, Hojo M, Hokari R, Masaoka T, Machida T, Misawa N, Mishima Y, Yajima H, Yamamoto S, Yamawaki H, Abe T, Araki Y, Kasugai K, Kamiya T, Torii A, Nakajima A, Nakada K, Fukudo S, Fujiwara Y, Miwa H, Kataoka H, Nagahara A, Higuchi K.",Digestion. 2024;105(6):480-497. doi: 10.1159/000541121. Epub 2024 Aug 28.,Ihara E,Digestion,2024,8/28/24,PMC11633876,,10.1159/000541121,pubmed_pmc,all
39186104,ESR Essentials: imaging of middle ear cholesteatoma-practice recommendations by the European Society of Head and Neck Radiology,"Touska P, Connor SEJ.",Eur Radiol. 2025 Apr;35(4):2053-2064. doi: 10.1007/s00330-024-11021-x. Epub 2024 Aug 26.,Touska P,Eur Radiol,2025,8/26/24,PMC11913933,,10.1007/s00330-024-11021-x,pubmed_pmc,all
39181949,Imaging in pelvic exenteration-a multidisciplinary practice guide from the ESGAR-SAR-ESUR-PelvEx collaborative group,"Nougaret S, Lambregts DMJ, Beets GL, Beets-Tan RGH, Blomqvist L, Burling D, Denost Q, Gambacorta MA, Gui B, Klopp A, Lakhman Y, Maturen KE, Manfredi R, Petkovska I, Russo L, Shinagare AB, Stephenson JA, Tolan D, Venkatesan AM, Quyn AJ, Forstner R.",Eur Radiol. 2025 May;35(5):2681-2691. doi: 10.1007/s00330-024-10940-z. Epub 2024 Aug 25.,Nougaret S,Eur Radiol,2025,8/24/24,PMC12021987,,10.1007/s00330-024-10940-z,pubmed_pmc,all
39158802,Clinical practice guidelines for the treatment of Ewing sarcoma (Spanish Sarcoma Research Group-GEIS),"Mata Fernández C, Sebio A, Orcajo Rincón J, Martín Broto J, Martín Benlloch A, Marcilla Plaza D, López Pousa A, Gracia Alegría I, Giuppi M, Collado Ballesteros E, Bernabeu D, de Alava E, Valverde Morales C.",Clin Transl Oncol. 2025 Mar;27(3):824-836. doi: 10.1007/s12094-024-03602-5. Epub 2024 Aug 19.,Mata Fernández C,Clin Transl Oncol,2025,8/19/24,PMC11914306,,10.1007/s12094-024-03602-5,pubmed_pmc,all
39110332,Guidelines for the diagnosis and treatment of neurally mediated syncope in children and adolescents (revised 2024),"Wang C, Liao Y, Wang S, Tian H, Huang M, Dong XY, Shi L, Li YQ, Sun JH, Du JB, Jin HF; Chinese Pediatric Cardiology Society, Chinese Pediatric Society, Chinese Medical Association; Committee of Pediatric Syncope, College of Pediatricians, Chinese Medical Doctor Association; Pediatric Cardiology Society, Beijing Pediatric Society, Beijing Medical Association; Committee of Pediatric Cardiology, College of Cardiovascular Physicians, Chinese Medical Doctor Association.",World J Pediatr. 2024 Oct;20(10):983-1002. doi: 10.1007/s12519-024-00819-w. Epub 2024 Aug 7.,Wang C,World J Pediatr,2024,8/7/24,PMC11502568,,10.1007/s12519-024-00819-w,pubmed_pmc,all
39089769,Communication and support of patients and caregivers in chronic cancer care: ESMO Clinical Practice Guideline,"Stiefel F, Bourquin C, Salmon P, Achtari Jeanneret L, Dauchy S, Ernstmann N, Grassi L, Libert Y, Vitinius F, Santini D, Ripamonti CI; ESMO Guidelines Committee. Electronic address: clinicalguidelines@esmo.org.",ESMO Open. 2024 Jul;9(7):103496. doi: 10.1016/j.esmoop.2024.103496. Epub 2024 Jun 18.,Stiefel F,ESMO Open,2024,8/1/24,PMC11360426,,10.1016/j.esmoop.2024.103496,pubmed_pmc,all
39089768,"Penile cancer: ESMO-EURACAN Clinical Practice Guideline for diagnosis, treatment and follow-up","Muneer A, Bandini M, Compérat E, De Meerleer G, Fizazi K, Gietema J, Gillessen S, Kirkham A, Sangar V, Alifrangis C, Powles T; ESMO Guidelines Committee. Electronic address: clinicalguidelines@esmo.org.",ESMO Open. 2024 Jul;9(7):103481. doi: 10.1016/j.esmoop.2024.103481. Epub 2024 Jul 11.,Muneer A,ESMO Open,2024,8/1/24,PMC11360427,,10.1016/j.esmoop.2024.103481,pubmed_pmc,all
39083089,The role of the radiologist in the evaluation of male infertility: recommendations of the European Society of Urogenital Radiology-Scrotal and Penile Imaging Working Group (ESUR-SPIWG) for scrotal imaging,"Lotti F, Studniarek M, Balasa C, Belfield J, De Visschere P, Freeman S, Kozak O, Markiet K, Ramanathan S, Richenberg J, Secil M, Skrobisz K, Tsili AC, Bertolotto M, Rocher L.",Eur Radiol. 2025 Feb;35(2):752-766. doi: 10.1007/s00330-024-10964-5. Epub 2024 Jul 31.,Lotti F,Eur Radiol,2025,7/31/24,PMC11782349,,10.1007/s00330-024-10964-5,pubmed_pmc,all
39082572,Guidelines on the Diagnosis and Treatment of Hypertrophic Cardiomyopathy - 2024,"Fernandes F, Simões MV, Correia EB, Marcondes-Braga FG, Coelho-Filho OR, Mesquita CT, Mathias Junior W, Antunes MO, Arteaga-Fernández E, Rochitte CE, Ramires FJA, Alves SMM, Montera MW, Lopes RD, Oliveira Junior MT, Scolari FL, Avila WS, Canesin MF, Bocchi EA, Bacal F, Moura LZ, Saad EB, Scanavacca MI, Valdigem BP, Cano MN, Abizaid AAC, Ribeiro HB, Lemos Neto PA, Ribeiro GCA, Jatene FB, Dias RR, Beck-da-Silva L, Rohde LEP, Bittencourt MI, Pereira ADC, Krieger JE, Villacorta Junior H, Martins WA, Figueiredo Neto JA, Cardoso JN, Pastore CA, Jatene IB, Tanaka ACS, Hotta VT, Romano MMD, Albuquerque DC, Mourilhe-Rocha R, Hajjar LA, Brito Junior FS, Caramelli B, Calderaro D, Farsky PS, Colafranceschi AS, Pinto IMF, Vieira MLC, Danzmann LC, Barberato SH, Mady C, Martinelli Filho M, Torbey AFM, Schwartzmann PV, Macedo AVS, Ferreira SMA, Schmidt A, Melo MDT, Lima Filho MO, Sposito AC, Brito FS, Biolo A, Madrini Junior V, Rizk SI, Mesquita ET.",Arq Bras Cardiol. 2024 Jul 26;121(7):e202400415. doi: 10.36660/abc.20240415.,Fernandes F,Arq Bras Cardiol,2024,7/31/24,PMC12092053,,10.36660/abc.20240415,pubmed_pmc,all
39045713,Dutch multidisciplinary guideline on anterior knee pain: Patellofemoral pain and patellar tendinopathy,"Ophey M, Koëter S, van Ooijen L, van Ark M, Boots F, Ilbrink S, Lankhorst NA, Piscaer T, Vestering M, den Ouden Vierwind M, van Linschoten R, van Berkel S.",Knee Surg Sports Traumatol Arthrosc. 2025 Feb;33(2):457-469. doi: 10.1002/ksa.12367. Epub 2024 Jul 24.,Ophey M,Knee Surg Sports Traumatol Arthrosc,2025,7/24/24,PMC11792096,,10.1002/ksa.12367,pubmed_pmc,all
39030374,"Soft tissue tumor imaging in adults: whole-body staging in sarcoma, non-malignant entities requiring special algorithms, pitfalls and special imaging aspects. Guidelines 2024 from the European Society of Musculoskeletal Radiology (ESSR)","Noebauer-Huhmann IM, Vanhoenacker FM, Vilanova JC, Tagliafico AS, Weber MA, Lalam RK, Grieser T, Nikodinovska VV, de Rooy JWJ, Papakonstantinou O, Mccarthy C, Sconfienza LM, Verstraete K, Martel-Villagrán J, Szomolanyi P, Lecouvet FE, Afonso D, Albtoush OM, Aringhieri G, Arkun R, Aström G, Bazzocchi A, Botchu R, Breitenseher M, Chaudhary S, Dalili D, Davies M, de Jonge MC, Mete BD, Fritz J, Gielen JLMA, Hide G, Isaac A, Ivanoski S, Mansour RM, Muntaner-Gimbernat L, Navas A, O Donnell P, Örgüç Ş, Rennie WJ, Resano S, Robinson P, Sanal HT, Ter Horst SAJ, van Langevelde K, Wörtler K, Koelz M, Panotopoulos J, Windhager R, Bloem JL.",Eur Radiol. 2025 Jan;35(1):351-359. doi: 10.1007/s00330-024-10897-z. Epub 2024 Jul 20.,Noebauer-Huhmann IM,Eur Radiol,2025,7/19/24,PMC11631817,,10.1007/s00330-024-10897-z,pubmed_pmc,all
39013200,Colombian consensus for the molecular diagnosis of endometrial cancer,"Pierre ME, Fletcher Prieto AV, Rodríguez J, Hernández Blanquisett A, Gómez Camacho AM, Parra Medina R, Mojica Silva L, Fernández R, Calderón Quiroz PH.",Rev Colomb Obstet Ginecol. 2024 Jun 17;75(1):4060. doi: 10.18597/rcog.4060.,Pierre ME,Rev Colomb Obstet Ginecol,2024,7/16/24,PMC11208073,,10.18597/rcog.4060,pubmed_pmc,all
39012263,"2024 AAFP intercat tension guidelines: recognition, prevention and management","Rodan I, Ramos D, Carney H, DePorter T, Horwitz DF, Mills D, Vitale K.",J Feline Med Surg. 2024 Jul;26(7):1098612X241263465. doi: 10.1177/1098612X241263465.,Rodan I,J Feline Med Surg,2024,7/16/24,PMC11292941,,10.1177/1098612X241263465,pubmed_pmc,all
39004081,Guidelines How to Integrate Surgery and Targeted Therapy with Biologics for the Treatment of Hidradenitis Suppurativa: Delphi Consensus Statements from an Italian Expert Panel,"Offidani A, Marzano AV, Peris K, Molinelli E, Bettoli V, Magnoni C, Vaienti L, Pappagallo G, Amerio P, Atzori L, Balato A, Bianchi L, Bongiorno MR, Contedini F, Dapavo P, Di Benedetto G, Dini V, Donini M, Fabbrocini G, Fania L, Foti C, Gatti A, Guarneri C, Malara G, Manfredini M, Morrone P, Naldi L, Parodi A, Potenza C, Schianchi S, Stingeni L, Trovato E, Vaira F, Valenti M, Venturini M, Chiricozzi A, Prignano F.",Dermatology. 2024;240(5-6):885-896. doi: 10.1159/000539264. Epub 2024 Jul 18.,Offidani A,Dermatology,2024,7/14/24,PMC11651329,,10.1159/000539264,pubmed_pmc,all
38985349,[Extracorporeal treatment in poisoning],"Hackl G, Schreiber N.",Med Klin Intensivmed Notfmed. 2024 Sep;119(6):511-520. doi: 10.1007/s00063-024-01156-6. Epub 2024 Jul 10.,Hackl G,Med Klin Intensivmed Notfmed,2024,7/10/24,PMC11405442,,10.1007/s00063-024-01156-6,pubmed_pmc,all
38973731,2023 American College of Rheumatology (ACR)/American College of Chest Physicians (CHEST) Guideline for the Treatment of Interstitial Lung Disease in People with Systemic Autoimmune Rheumatic Diseases,"Johnson SR, Bernstein EJ, Bolster MB, Chung JH, Danoff SK, George MD, Khanna D, Guyatt G, Mirza RD, Aggarwal R, Allen A Jr, Assassi S, Buckley L, Chami HA, Corwin DS, Dellaripa PF, Domsic RT, Doyle TJ, Falardeau CM, Frech TM, Gibbons FK, Hinchcliff M, Johnson C, Kanne JP, Kim JS, Lim SY, Matson S, McMahan ZH, Merck SJ, Nesbitt K, Scholand MB, Shapiro L, Sharkey CD, Summer R, Varga J, Warrier A, Agarwal SK, Antin-Ozerkis D, Bemiss B, Chowdhary V, Dematte D'Amico JE, Hallowell R, Hinze AM, Injean PA, Jiwrajka N, Joerns EK, Lee JS, Makol A, McDermott GC, Natalini JG, Oldham JM, Saygin D, Lakin KS, Singh N, Solomon JJ, Sparks JA, Turgunbaev M, Vaseer S, Turner A, Uhl S, Ivlev I.",Arthritis Care Res (Hoboken). 2024 Aug;76(8):1051-1069. doi: 10.1002/acr.25348. Epub 2024 Jul 8.,Johnson SR,Arthritis Care Res (Hoboken),2024,7/8/24,PMC12646475,NIHMS2059288,10.1002/acr.25348,pubmed_pmc,all
38971750,Clinical practice guideline for the management of lipids in adults with diabetic kidney disease: abbreviated summary of the Joint Association of British Clinical Diabetologists and UK Kidney Association (ABCD-UKKA) Guideline 2024,"Zac-Varghese S, Mark P, Bain S, Banerjee D, Chowdhury TA, Dasgupta I, De P, Fogarty D, Frankel A, Goldet G, Karalliedde J, Mallik R, Montero R, Sharif A, Wahba M, Dhatariya K, McCafferty K, Lioudaki E, Winocour P.",BMC Nephrol. 2024 Jul 6;25(1):216. doi: 10.1186/s12882-024-03664-1.,Zac-Varghese S,BMC Nephrol,2024,7/6/24,PMC11227212,,10.1186/s12882-024-03664-1,pubmed_pmc,all
38964915,[Chinese guideline for diagnosis and treatment of adult acute lymphoblastic leukemia (2024)],"Hematology Oncology Committee, Chinese Anti-Cancer Association;; Leukemia & Lymphoma Group, Chinese Society of Hematology, Chinese Medical Association.",Zhonghua Xue Ye Xue Za Zhi. 2024 May 14;45(5):417-429. doi: 10.3760/cma.j.cn121090-20240319-00102.,"Hematology Oncology Committee, Chinese Anti-Cancer Association;",Zhonghua Xue Ye Xue Za Zhi,2024,7/4/24,PMC11270488,,10.3760/cma.j.cn121090-20240319-00102,pubmed_pmc,all
38904775,[Impact of cardiovascular diseases on fitness to drive: mobility limitations in the elderly],"Rieß J, Schenker N, Brunner FJ, Tönnis T.",Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz. 2024 Aug;67(8):896-902. doi: 10.1007/s00103-024-03912-7. Epub 2024 Jun 21.,Rieß J,Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz,2024,6/21/24,PMC11282146,,10.1007/s00103-024-03912-7,pubmed_pmc,all
38901974,"Narrative reviews in anesthesia and pain medicine: guidelines for producers, reviewers and consumers","Kelley GA, D'Souza RS.",Reg Anesth Pain Med. 2025 Sep 4;50(9):725-729. doi: 10.1136/rapm-2024-105661.,Kelley GA,Reg Anesth Pain Med,2025,6/20/24,PMC12421115,,10.1136/rapm-2024-105661,pubmed_pmc,all
38896983,6th and 7th International consensus guidelines for the management of advanced breast cancer (ABC guidelines 6 and 7),"Cardoso F, Paluch-Shimon S, Schumacher-Wulf E, Matos L, Gelmon K, Aapro MS, Bajpai J, Barrios CH, Bergh J, Bergsten-Nordström E, Biganzoli L, Cardoso MJ, Carey LA, Chavez-MacGregor M, Chidebe R, Cortés J, Curigliano G, Dent RA, El Saghir NS, Eniu A, Fallowfield L, Francis PA, Franco Millan SX, Gilchrist J, Gligorov J, Gradishar WJ, Haidinger R, Harbeck N, Hu X, Kaur R, Kiely B, Kim SB, Koppikar S, Kuper-Hommel MJJ, Lecouvet FE, Mason G, Mertz SA, Mueller V, Myerson C, Neciosup S, Offersen BV, Ohno S, Pagani O, Partridge AH, Penault-Llorca F, Prat A, Rugo HS, Senkus E, Sledge GW, Swain SM, Thomssen C, Vorobiof DA, Vuylsteke P, Wiseman T, Xu B, Costa A, Norton L, Winer EP.",Breast. 2024 Aug;76:103756. doi: 10.1016/j.breast.2024.103756. Epub 2024 May 28.,Cardoso F,Breast,2024,6/19/24,PMC11231614,,10.1016/j.breast.2024.103756,pubmed_pmc,all
38884781,CIRSE Standards of Practice on Portal Vein Embolization and Double Vein Embolization/Liver Venous Deprivation,"Bilhim T, Böning G, Guiu B, Luz JH, Denys A.",Cardiovasc Intervent Radiol. 2024 Aug;47(8):1025-1036. doi: 10.1007/s00270-024-03743-8. Epub 2024 Jun 17.,Bilhim T,Cardiovasc Intervent Radiol,2024,6/17/24,PMC11303578,,10.1007/s00270-024-03743-8,pubmed_pmc,all
38873957,"Start, switch and stop (triple-S) criteria for enzyme replacement therapy of late-onset Pompe disease: European Pompe Consortium recommendation update 2024","Schoser B, van der Beek NAME, Broomfield A, Brusse E, Diaz-Manera J, Hahn A, Hundsberger T, Kornblum C, Kruijshaar M, Laforet P, Mengel E, Mongini T, Orlikowski D, Parenti G, Pijnappel WWMP, Roberts M, Scherer T, Toscano A, Vissing J, van den Hout JMP, van Doorn PA, Wenninger S, van der Ploeg AT.",Eur J Neurol. 2024 Sep;31(9):e16383. doi: 10.1111/ene.16383. Epub 2024 Jun 14.,Schoser B,Eur J Neurol,2024,6/14/24,PMC11295151,,10.1111/ene.16383,pubmed_pmc,all
38869512,EASL-EASD-EASO Clinical Practice Guidelines on the management of metabolic dysfunction-associated steatotic liver disease (MASLD): Executive Summary,European Association for the Study of the Liver; European Association for the Study of Diabetes; European Association for the Study of Obesity.,Diabetologia. 2024 Nov;67(11):2375-2392. doi: 10.1007/s00125-024-06196-3.,European Association for the Study of the Liver,Diabetologia,2024,6/13/24,PMC11519095,,10.1007/s00125-024-06196-3,pubmed_pmc,all
38865528,Hand tumors,"Neder Filho AT, Costa ACD, Barros RSM, Nakachima LR, Rodrigues MP, Souza SCA, Oliveira RK, Gama SAMD, Sabongi RG, Hirakawa CK.",Rev Assoc Med Bras (1992). 2024 Jun 7;70(suppl 1):e2024S108. doi: 10.1590/1806-9282.2024S108. eCollection 2024.,Neder Filho AT,Rev Assoc Med Bras (1992),2024,6/12/24,PMC11164264,,10.1590/1806-9282.2024S108,pubmed_pmc,all
38839472,PeriOperative Quality Initiative (POQI) international consensus statement on perioperative arterial pressure management,"Saugel B, Fletcher N, Gan TJ, Grocott MPW, Myles PS, Sessler DI; PeriOperative Quality Initiative XI (POQI XI) Workgroup Members.",Br J Anaesth. 2024 Aug;133(2):264-276. doi: 10.1016/j.bja.2024.04.046. Epub 2024 Jun 4.,Saugel B,Br J Anaesth,2024,6/5/24,PMC11282474,,10.1016/j.bja.2024.04.046,pubmed_pmc,all
38816766,The 2023 WSES guidelines on the management of trauma in elderly and frail patients,"De Simone B, Chouillard E, Podda M, Pararas N, de Carvalho Duarte G, Fugazzola P, Birindelli A, Coccolini F, Polistena A, Sibilla MG, Kruger V, Fraga GP, Montori G, Russo E, Pintar T, Ansaloni L, Avenia N, Di Saverio S, Leppäniemi A, Lauretta A, Sartelli M, Puzziello A, Carcoforo P, Agnoletti V, Bissoni L, Isik A, Kluger Y, Moore EE, Romeo OM, Abu-Zidan FM, Beka SG, Weber DG, Tan ECTH, Paolillo C, Cui Y, Kim F, Picetti E, Di Carlo I, Toro A, Sganga G, Sganga F, Testini M, Di Meo G, Kirkpatrick AW, Marzi I, déAngelis N, Kelly MD, Wani I, Sakakushev B, Bala M, Bonavina L, Galante JM, Shelat VG, Cobianchi L, Mas FD, Pikoulis M, Damaskos D, Coimbra R, Dhesi J, Hoffman MR, Stahel PF, Maier RV, Litvin A, Latifi R, Biffl WL, Catena F.",World J Emerg Surg. 2024 May 31;19(1):18. doi: 10.1186/s13017-024-00537-8.,De Simone B,World J Emerg Surg,2024,5/30/24,PMC11140935,,10.1186/s13017-024-00537-8,pubmed_pmc,all
38797797,The Italian guideline on comprehensive geriatric assessment (CGA) for the older persons: a collaborative work of 25 Italian Scientific Societies and the National Institute of Health,"Pilotto A, Aprile PL, Veronese N, Lacorte E, Morganti W, Custodero C, Piscopo P, Fabrizi E, Gatta FD, Merlo A, Vanacore N.",Aging Clin Exp Res. 2024 May 27;36(1):121. doi: 10.1007/s40520-024-02772-0.,Pilotto A,Aging Clin Exp Res,2024,5/26/24,PMC11128394,,10.1007/s40520-024-02772-0,pubmed_pmc,all
38748847,Clinical practice guidelines for the care of girls and women with Turner syndrome,"Gravholt CH, Andersen NH, Christin-Maitre S, Davis SM, Duijnhouwer A, Gawlik A, Maciel-Guerra AT, Gutmark-Little I, Fleischer K, Hong D, Klein KO, Prakash SK, Shankar RK, Sandberg DE, Sas TCJ, Skakkebæk A, Stochholm K, van der Velden JA; International Turner Syndrome Consensus Group; Backeljauw PF.",Eur J Endocrinol. 2024 Jun 5;190(6):G53-G151. doi: 10.1093/ejendo/lvae050.,Gravholt CH,Eur J Endocrinol,2024,5/15/24,PMC11759048,,10.1093/ejendo/lvae050,pubmed_pmc,all
38744425,"2024 Chinese Expert Consensus Guidelines on the Diagnosis and Treatment of Atrial Fibrillation in the Elderly, Endorsed by Geriatric Society of Chinese Medical Association (Cardiovascular Group) and Chinese Society of Geriatric Health Medicine (Cardiovascular Branch): Executive Summary","Wang Y, Guo Y, Qin M, Fan J, Tang M, Zhang X, Wang H, Li X, Lip GYH; Expert Reviewers.",Thromb Haemost. 2024 Oct;124(10):897-911. doi: 10.1055/a-2325-5923. Epub 2024 May 14.,Wang Y,Thromb Haemost,2024,5/14/24,PMC11436293,,10.1055/a-2325-5923,pubmed_pmc,all
38740576,"Joint EANM-SNMMI guideline on the role of 2-[(18)F]FDG PET/CT in no special type breast cancer : (endorsed by the ACR, ESSO, ESTRO, EUSOBI/ESR, and EUSOMA)","Vaz SC, Woll JPP, Cardoso F, Groheux D, Cook GJR, Ulaner GA, Jacene H, Rubio IT, Schoones JW, Peeters MV, Poortmans P, Mann RM, Graff SL, Dibble EH, de Geus-Oei LF.",Eur J Nucl Med Mol Imaging. 2024 Jul;51(9):2706-2732. doi: 10.1007/s00259-024-06696-9. Epub 2024 May 14.,Vaz SC,Eur J Nucl Med Mol Imaging,2024,5/13/24,PMC11224102,,10.1007/s00259-024-06696-9,pubmed_pmc,all
38721674,Australasian Sleep Association 2024 guidelines for sleep studies in adults,"Ellender CM, Ruehland WR, Duce B, Joyce R, Worsnop C, Mercer J, Naughton M, Hukins CA, Wheatley J, Cunnington D.",Sleep. 2024 Oct 11;47(10):zsae107. doi: 10.1093/sleep/zsae107.,Ellender CM,Sleep,2024,5/9/24,PMC11467053,,10.1093/sleep/zsae107,pubmed_pmc,all
38712437,Colon cancer: the 2023 Korean clinical practice guidelines for diagnosis and treatment,"Ryu HS, Kim HJ, Ji WB, Kim BC, Kim JH, Moon SK, Kang SI, Kwak HD, Kim ES, Kim CH, Kim TH, Noh GT, Park BS, Park HM, Bae JM, Bae JH, Seo NE, Song CH, Ahn MS, Eo JS, Yoon YC, Yoon JK, Lee KH, Lee KH, Lee KY, Lee MS, Lee SH, Lee JM, Lee JE, Lee HH, Ihn MH, Jang JH, Jeon SK, Chae KJ, Choi JH, Pyo DH, Ha GW, Han KS, Hong YK, Hong CW, Kwak JM.",Ann Coloproctol. 2024 Apr;40(2):89-113. doi: 10.3393/ac.2024.00059.0008. Epub 2024 Apr 30.,Ryu HS,Ann Coloproctol,2024,5/7/24,PMC11082542,,10.3393/ac.2024.00059.0008,pubmed_pmc,all
38700549,SAGES guidelines for the use of laparoscopy during pregnancy,"Kumar SS, Collings AT, Wunker C, Athanasiadis DI, DeLong CG, Hong JS, Ansari MT, Abou-Setta A, Oliver E, Berghella V, Alli V, Hassan I, Hollands C, Sylla P, Slater BJ, Palazzo F.",Surg Endosc. 2024 Jun;38(6):2947-2963. doi: 10.1007/s00464-024-10810-1. Epub 2024 May 3.,Kumar SS,Surg Endosc,2024,5/3/24,PMC11133165,,10.1007/s00464-024-10810-1,pubmed_pmc,all
38695411,Brazilian Guidelines for In-office and Out-of-office Blood Pressure Measurement - 2023,"Feitosa ADM, Barroso WKS, Mion Junior D, Nobre F, Mota-Gomes MA, Jardim PCBV, Amodeo C, Oliveira AC, Alessi A, Sousa ALL, Brandão AA, Pio-Abreu A, Sposito AC, Pierin AMG, Paiva AMG, Spinelli ACS, Machado CA, Poli-de-Figueiredo CE, Rodrigues CIS, Forjaz CLM, Sampaio DPS, Barbosa ECD, Freitas EV, Cestario EDES, Muxfeldt ES, Lima Júnior E, Campana EMG, Feitosa FGAM, Consolim-Colombo FM, Almeida FA, Silva GVD, Moreno Júnior H, Finimundi HC, Guimarães ICB, Gemelli JR, Barreto-Filho JAS, Vilela-Martin JF, Ribeiro JM, Yugar-Toledo JC, Magalhães LBNC, Drager LF, Bortolotto LA, Alves MAM, Malachias MVB, Neves MFT, Santos MC, Dinamarco N, Moreira Filho O, Passarelli Júnior O, Vitorino PVO, Miranda RD, Bezerra R, Pedrosa RP, Paula RB, Okawa RTP, Póvoa RMDS, Fuchs SC, Lima SG, Inuzuka S, Ferreira-Filho SR, Fillho SHP, Jardim TSV, Guimarães Neto VDS, Koch VHK, Gusmão WDP, Oigman W, Nadruz Junior W.",Arq Bras Cardiol. 2024 Feb;121(4):e20240113. doi: 10.36660/abc.20240113.,Feitosa ADM,Arq Bras Cardiol,2024,5/2/24,PMC11186661,,10.36660/abc.20240113,pubmed_pmc,all
